nutrient_code,nutrient_name_ko,nutrient_name_en,nutrient_group,sex,age_min_months,age_max_months,pregnancy_status,condition_detail,source_variant,reference_type,reference_amount,reference_amount_min,reference_amount_max,reference_unit,ul_amount,ul_unit,ul_amount_secondary,ul_unit_secondary,source_id,source_artifact,source_page,source_table,source_cell,errata_version,review_status,reviewer_1,reviewer_2,reviewed_at
copper_ug,구리,Copper,mineral,male,780,899,none,,,RNI,800,,,ug,10000,ug,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,"row=male_65-74y;column=RNI;raw=800;ul_raw=10,000",2026-03-16,approved,source_check_1,source_check_2,2026-05-14
copper_ug,구리,Copper,mineral,male,780,899,none,,,EAR,600,,,ug,10000,ug,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,"row=male_65-74y;column=EAR;raw=600;ul_raw=10,000",2026-03-16,approved,source_check_1,source_check_2,2026-05-14
copper_ug,구리,Copper,mineral,male,900,1439,none,,,RNI,800,,,ug,10000,ug,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,"row=male_75plus;column=RNI;raw=800;ul_raw=10,000",2026-03-16,approved,source_check_1,source_check_2,2026-05-14
copper_ug,구리,Copper,mineral,male,900,1439,none,,,EAR,600,,,ug,10000,ug,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,"row=male_75plus;column=EAR;raw=600;ul_raw=10,000",2026-03-16,approved,source_check_1,source_check_2,2026-05-14
fluoride_mg,불소,Fluoride,mineral,all,0,5,none,,,AI,0.01,,,mg,0.3,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=0-5mo;column=AI;raw=0.01;ul_raw=0.3,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
fluoride_mg,불소,Fluoride,mineral,all,6,11,none,,,AI,0.4,,,mg,0.5,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=6-11mo;column=AI;raw=0.4;ul_raw=0.5,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
fluoride_mg,불소,Fluoride,mineral,all,12,35,none,,,AI,0.6,,,mg,0.7,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=1-2y;column=AI;raw=0.6;ul_raw=0.7,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
fluoride_mg,불소,Fluoride,mineral,all,36,71,none,,,AI,0.9,,,mg,1.1,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=3-5y;column=AI;raw=0.9;ul_raw=1.1,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
fluoride_mg,불소,Fluoride,mineral,female,0,1439,lactating,lactation_additional,,AI,0,,,mg,10.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=lactating;column=AI;raw=+0;ul_raw=10.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
fluoride_mg,불소,Fluoride,mineral,female,0,1439,pregnant,pregnancy_additional,,AI,0,,,mg,10.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=pregnant;column=AI;raw=+0;ul_raw=10.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
fluoride_mg,불소,Fluoride,mineral,female,72,107,none,,,AI,1.3,,,mg,1.5,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=female_6-8y;column=AI;raw=1.3;ul_raw=1.5,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
fluoride_mg,불소,Fluoride,mineral,female,108,143,none,,,AI,1.8,,,mg,10.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=female_9-11y;column=AI;raw=1.8;ul_raw=10.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
fluoride_mg,불소,Fluoride,mineral,female,144,179,none,,,AI,2.4,,,mg,10.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=female_12-14y;column=AI;raw=2.4;ul_raw=10.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
fluoride_mg,불소,Fluoride,mineral,female,180,227,none,,,AI,2.7,,,mg,10.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=female_15-18y;column=AI;raw=2.7;ul_raw=10.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
fluoride_mg,불소,Fluoride,mineral,female,228,359,none,,,AI,2.8,,,mg,10.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=female_19-29y;column=AI;raw=2.8;ul_raw=10.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
fluoride_mg,불소,Fluoride,mineral,female,360,599,none,,,AI,2.7,,,mg,10.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=female_30-49y;column=AI;raw=2.7;ul_raw=10.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
fluoride_mg,불소,Fluoride,mineral,female,600,779,none,,,AI,2.6,,,mg,10.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=female_50-64y;column=AI;raw=2.6;ul_raw=10.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
fluoride_mg,불소,Fluoride,mineral,female,780,899,none,,,AI,2.5,,,mg,10.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=female_65-74y;column=AI;raw=2.5;ul_raw=10.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
fluoride_mg,불소,Fluoride,mineral,female,900,1439,none,,,AI,2.3,,,mg,10.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=female_75plus;column=AI;raw=2.3;ul_raw=10.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
fluoride_mg,불소,Fluoride,mineral,male,72,107,none,,,AI,1.3,,,mg,1.5,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=male_6-8y;column=AI;raw=1.3;ul_raw=1.5,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
fluoride_mg,불소,Fluoride,mineral,male,108,143,none,,,AI,1.9,,,mg,10.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=male_9-11y;column=AI;raw=1.9;ul_raw=10.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
fluoride_mg,불소,Fluoride,mineral,male,144,179,none,,,AI,2.6,,,mg,10.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=male_12-14y;column=AI;raw=2.6;ul_raw=10.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
fluoride_mg,불소,Fluoride,mineral,male,180,227,none,,,AI,3.2,,,mg,10.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=male_15-18y;column=AI;raw=3.2;ul_raw=10.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
fluoride_mg,불소,Fluoride,mineral,male,228,359,none,,,AI,3.5,,,mg,10.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=male_19-29y;column=AI;raw=3.5;ul_raw=10.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
fluoride_mg,불소,Fluoride,mineral,male,360,599,none,,,AI,3.4,,,mg,10.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=male_30-49y;column=AI;raw=3.4;ul_raw=10.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
fluoride_mg,불소,Fluoride,mineral,male,600,779,none,,,AI,3.2,,,mg,10.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=male_50-64y;column=AI;raw=3.2;ul_raw=10.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
fluoride_mg,불소,Fluoride,mineral,male,780,899,none,,,AI,3.1,,,mg,10.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=male_65-74y;column=AI;raw=3.1;ul_raw=10.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
fluoride_mg,불소,Fluoride,mineral,male,900,1439,none,,,AI,3.0,,,mg,10.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=male_75plus;column=AI;raw=3.0;ul_raw=10.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
manganese_mg,망간,Manganese,mineral,all,0,5,none,,,AI,0.01,,,mg,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=0-5mo;column=AI;raw=0.01,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
manganese_mg,망간,Manganese,mineral,all,6,11,none,,,AI,0.8,,,mg,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=6-11mo;column=AI;raw=0.8,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
manganese_mg,망간,Manganese,mineral,all,12,35,none,,,AI,1.5,,,mg,2.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=1-2y;column=AI;raw=1.5;ul_raw=2.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
manganese_mg,망간,Manganese,mineral,all,36,71,none,,,AI,2.0,,,mg,3.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=3-5y;column=AI;raw=2.0;ul_raw=3.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
manganese_mg,망간,Manganese,mineral,female,0,1439,lactating,lactation_additional,,AI,0,,,mg,11.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=lactating;column=AI;raw=+0;ul_raw=11.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
manganese_mg,망간,Manganese,mineral,female,0,1439,pregnant,pregnancy_additional,,AI,0,,,mg,11.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=pregnant;column=AI;raw=+0;ul_raw=11.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
manganese_mg,망간,Manganese,mineral,female,72,107,none,,,AI,2.5,,,mg,4.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=female_6-8y;column=AI;raw=2.5;ul_raw=4.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
manganese_mg,망간,Manganese,mineral,female,108,143,none,,,AI,3.0,,,mg,6.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=female_9-11y;column=AI;raw=3.0;ul_raw=6.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
manganese_mg,망간,Manganese,mineral,female,144,179,none,,,AI,3.5,,,mg,8.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=female_12-14y;column=AI;raw=3.5;ul_raw=8.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
manganese_mg,망간,Manganese,mineral,female,180,227,none,,,AI,3.5,,,mg,10.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=female_15-18y;column=AI;raw=3.5;ul_raw=10.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
manganese_mg,망간,Manganese,mineral,female,228,359,none,,,AI,3.5,,,mg,11.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=female_19-29y;column=AI;raw=3.5;ul_raw=11.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
manganese_mg,망간,Manganese,mineral,female,360,599,none,,,AI,3.5,,,mg,11.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=female_30-49y;column=AI;raw=3.5;ul_raw=11.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
manganese_mg,망간,Manganese,mineral,female,600,779,none,,,AI,3.5,,,mg,11.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=female_50-64y;column=AI;raw=3.5;ul_raw=11.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
manganese_mg,망간,Manganese,mineral,female,780,899,none,,,AI,3.5,,,mg,11.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=female_65-74y;column=AI;raw=3.5;ul_raw=11.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
manganese_mg,망간,Manganese,mineral,female,900,1439,none,,,AI,3.5,,,mg,11.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=female_75plus;column=AI;raw=3.5;ul_raw=11.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
manganese_mg,망간,Manganese,mineral,male,72,107,none,,,AI,2.5,,,mg,4.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=male_6-8y;column=AI;raw=2.5;ul_raw=4.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
manganese_mg,망간,Manganese,mineral,male,108,143,none,,,AI,3.0,,,mg,6.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=male_9-11y;column=AI;raw=3.0;ul_raw=6.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
manganese_mg,망간,Manganese,mineral,male,144,179,none,,,AI,4.0,,,mg,8.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=male_12-14y;column=AI;raw=4.0;ul_raw=8.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
manganese_mg,망간,Manganese,mineral,male,180,227,none,,,AI,4.0,,,mg,10.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=male_15-18y;column=AI;raw=4.0;ul_raw=10.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
manganese_mg,망간,Manganese,mineral,male,228,359,none,,,AI,4.0,,,mg,11.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=male_19-29y;column=AI;raw=4.0;ul_raw=11.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
manganese_mg,망간,Manganese,mineral,male,360,599,none,,,AI,4.0,,,mg,11.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=male_30-49y;column=AI;raw=4.0;ul_raw=11.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
manganese_mg,망간,Manganese,mineral,male,600,779,none,,,AI,4.0,,,mg,11.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=male_50-64y;column=AI;raw=4.0;ul_raw=11.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
manganese_mg,망간,Manganese,mineral,male,780,899,none,,,AI,4.0,,,mg,11.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=male_65-74y;column=AI;raw=4.0;ul_raw=11.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
manganese_mg,망간,Manganese,mineral,male,900,1439,none,,,AI,4.0,,,mg,11.0,mg,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=male_75plus;column=AI;raw=4.0;ul_raw=11.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
iodine_ug,요오드,Iodine,mineral,all,0,5,none,,,AI,130,,,ug,250,ug,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=0-5mo;column=AI;raw=130;ul_raw=250,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
iodine_ug,요오드,Iodine,mineral,all,6,11,none,,,AI,180,,,ug,250,ug,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=6-11mo;column=AI;raw=180;ul_raw=250,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
iodine_ug,요오드,Iodine,mineral,all,12,35,none,,,RNI,70,,,ug,300,ug,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=1-2y;column=RNI;raw=70;ul_raw=300,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
iodine_ug,요오드,Iodine,mineral,all,12,35,none,,,EAR,50,,,ug,300,ug,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=1-2y;column=EAR;raw=50;ul_raw=300,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
iodine_ug,요오드,Iodine,mineral,all,36,71,none,,,RNI,90,,,ug,300,ug,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=3-5y;column=RNI;raw=90;ul_raw=300,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
iodine_ug,요오드,Iodine,mineral,all,36,71,none,,,EAR,65,,,ug,300,ug,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=3-5y;column=EAR;raw=65;ul_raw=300,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
iodine_ug,요오드,Iodine,mineral,female,0,1439,lactating,lactation_additional,,RNI,190,,,ug,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=lactating;column=RNI;raw=+190;ul_raw=-2),2026-03-16,approved,source_check_1,source_check_2,2026-05-14
iodine_ug,요오드,Iodine,mineral,female,0,1439,lactating,lactation_additional,,EAR,130,,,ug,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=lactating;column=EAR;raw=+130;ul_raw=-2),2026-03-16,approved,source_check_1,source_check_2,2026-05-14
iodine_ug,요오드,Iodine,mineral,female,0,1439,pregnant,pregnancy_additional,,RNI,90,,,ug,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=pregnant;column=RNI;raw=+90;ul_raw=-2),2026-03-16,approved,source_check_1,source_check_2,2026-05-14
iodine_ug,요오드,Iodine,mineral,female,0,1439,pregnant,pregnancy_additional,,EAR,60,,,ug,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=pregnant;column=EAR;raw=+60;ul_raw=-2),2026-03-16,approved,source_check_1,source_check_2,2026-05-14
iodine_ug,요오드,Iodine,mineral,female,72,107,none,,,RNI,100,,,ug,500,ug,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=female_6-8y;column=RNI;raw=100;ul_raw=500,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
iodine_ug,요오드,Iodine,mineral,female,72,107,none,,,EAR,75,,,ug,500,ug,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=female_6-8y;column=EAR;raw=75;ul_raw=500,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
iodine_ug,요오드,Iodine,mineral,female,108,143,none,,,RNI,110,,,ug,500,ug,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=female_9-11y;column=RNI;raw=110;ul_raw=500,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
iodine_ug,요오드,Iodine,mineral,female,108,143,none,,,EAR,80,,,ug,500,ug,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.20 / printed p.xx,2025 한국인 영양소 섭취기준 - 미량무기질,row=female_9-11y;column=EAR;raw=80;ul_raw=500,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
